,md5hash,fitzpatrick,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,REWT_weights,RESM_weights,skin_tone
9921,a73c5ecd524b5510f0b7892b3b7d1801,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque12.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasischronicplaquepsoriasischronicplaque12jpg.jpg,86,4,2,a73c5ecd524b5510f0b7892b3b7d1801,1.0341127806575112,0.0002945508100147,light
583,81a4914e219f0790de0c55018b54c9d2,2,-1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le78.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle78jpg.jpg,91,4,2,81a4914e219f0790de0c55018b54c9d2,1.0341127806575112,0.0002945508100147,light
11960,0148524632cc5a6a7756e32549dd5e12,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/malassezia_folliculitis/malassezia_folliculitis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalasseziafolliculitismalasseziafolliculitis8jpg.jpg,32,4,2,0148524632cc5a6a7756e32549dd5e12,1.0341127806575112,0.0002945508100147,light
2086,dbaaaf438d822950b52e1ccc75435333,4,3,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses57.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses57jpg.jpg,96,1,0,dbaaaf438d822950b52e1ccc75435333,1.0222169884847945,0.0027247956403269,dark
632,8131902123e08027364c277b992d7a44,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/echthyma_gangrenosum/echthyma_gangrenosum2.jpg,httpwwwdermaamincomsiteimagesclinicalpiceechthymagangrenosumechthymagangrenosum2jpg.jpg,68,4,2,8131902123e08027364c277b992d7a44,1.049710400126734,0.0004878048780487,light
3450,badbfab4e0fe826cade1351c9e3405a3,2,1,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_nodulaire/carcinome_basocellulaire_nodulaire1.jpg,httpwwwdermaamincomsiteimagesclinicalpicccarcinomebasocellulairenodulairecarcinomebasocellulairenodulaire1jpg.jpg,8,7,1,badbfab4e0fe826cade1351c9e3405a3,0.8741153030106127,0.0013477088948787,light
12332,e4896d64b325eb26db882b44d8b80769,4,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2086,httpwwwatlasdermatologicocombrimgimageId2086.jpg,31,4,2,e4896d64b325eb26db882b44d8b80769,0.9610471985102512,0.0004732607666824,dark
7479,725b3f5a8f8592bc3214a42146149713,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris29.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris29jpg.jpg,2,4,2,725b3f5a8f8592bc3214a42146149713,1.049710400126734,0.0004878048780487,light
9016,91b9b78d128f6c53e2577620f585a677,2,2,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli44.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli44jpg.jpg,82,1,0,91b9b78d128f6c53e2577620f585a677,0.9666073842531664,0.0014903129657228,light
7145,1538e8759fe6458c392e75e7d1ccfeae,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies5jpg.jpg,92,4,2,1538e8759fe6458c392e75e7d1ccfeae,1.0341127806575112,0.0002945508100147,light
13081,10cbe527905d61220233b3b00e5566ee,4,2,0,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7117,httpwwwatlasdermatologicocombrimgimageId7117.jpg,104,0,0,10cbe527905d61220233b3b00e5566ee,1.0222169884847945,0.0027247956403269,dark
5972,7a89b3bea35c9e01e528aab65b2edd36,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/shoe-contact-dermatitis/shoe-contact-dermatitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicsshoecontactdermatitisshoecontactdermatitis7jpg.jpg,6,4,2,7a89b3bea35c9e01e528aab65b2edd36,1.0341127806575112,0.0002945508100147,light
9914,d26b849fd202c4a414fd81871e516f8f,2,2,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_keratoses/actinic_keratoses18.jpg,httpwwwdermaamincomsiteimagesclinicalpicaactinickeratosesactinickeratoses18jpg.jpg,5,7,1,d26b849fd202c4a414fd81871e516f8f,0.8741153030106127,0.0013477088948787,light
1485,cf527338a035bde67509633f2786930d,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae11.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstriaedistensaestriaedistensae11jpg.jpg,101,4,2,cf527338a035bde67509633f2786930d,1.049710400126734,0.0004878048780487,light
11317,26928d6c6c53b68b99d0abb2419e2547,1,1,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome43.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome43jpg.jpg,23,3,2,26928d6c6c53b68b99d0abb2419e2547,1.049710400126734,0.0004878048780487,light
1661,d8461136af45a79b95f7c2787844beb3,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis38.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis38jpg.jpg,30,4,2,d8461136af45a79b95f7c2787844beb3,1.049710400126734,0.0004878048780487,light
2704,4376ac344ba6c1355a19db225d351f38,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_annulare_centrifugum/erythema_annulare_centrifugum31.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaannularecentrifugumerythemaannularecentrifugum31jpg.jpg,26,4,2,4376ac344ba6c1355a19db225d351f38,1.0162008279234411,0.0004206983592763,light
8716,626bfdb27041a952232b58d41c574509,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acute_cutaneous_lupus_erythematosus/acute_cutaneous_lupus_erythematosus2.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacutecutaneouslupuserythematosusacutecutaneouslupuserythematosus2jpg.jpg,51,4,2,626bfdb27041a952232b58d41c574509,1.0341127806575112,0.0002945508100147,light
4882,bbdb4608c1e7e090b28814f8013455e8,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption16.jpg,httpwwwdermaamincomsiteimagesclinicalpicffixeddrugeruptionfixeddrugeruption16jpg.jpg,31,4,2,bbdb4608c1e7e090b28814f8013455e8,1.049710400126734,0.0004878048780487,light
9230,a9679312d657043da27bb9e31a17f065,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis74.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis74jpg.jpg,91,4,2,a9679312d657043da27bb9e31a17f065,1.0341127806575112,0.0002945508100147,light
4836,a87c6f398c7c3a24e8fa26a9fabceab3,3,3,2,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus71.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus71jpg.jpg,69,2,0,a87c6f398c7c3a24e8fa26a9fabceab3,0.9394638231852428,0.0021052631578947,light
11003,df98334affcfd0a03ccd1d81f76d52a6,4,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis36.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis36jpg.jpg,91,4,2,df98334affcfd0a03ccd1d81f76d52a6,0.9610471985102512,0.0004732607666824,dark
12559,a7101e38d3515027012fe388c72ea6dc,3,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1885,httpwwwatlasdermatologicocombrimgimageId1885.jpg,26,4,2,a7101e38d3515027012fe388c72ea6dc,1.0162008279234411,0.0004206983592763,light
905,730cc0ae8326ba8b6495ee3bac4a1c24,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris264.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris264jpg.jpg,2,4,2,730cc0ae8326ba8b6495ee3bac4a1c24,1.049710400126734,0.0004878048780487,light
8208,578d64b70232e17a294cbad545ca03ad,5,6,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis138.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis138jpg.jpg,91,4,2,578d64b70232e17a294cbad545ca03ad,0.9123066013448348,0.0008149959250203,dark
3531,f68fd4f079518d02e4f77d4f0db18911,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail94.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail94jpg.jpg,86,4,2,f68fd4f079518d02e4f77d4f0db18911,1.049710400126734,0.0004878048780487,light
2480,6dd93b6a751e82cca577b760d2a546a4,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chronic_paronychia/chronic_paronychia4.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchronicparonychiachronicparonychia4jpg.jpg,72,4,2,6dd93b6a751e82cca577b760d2a546a4,1.0341127806575112,0.0002945508100147,light
9274,c178882f709c71c77af65f6ced1e9d23,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme56.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme56jpg.jpg,28,4,2,c178882f709c71c77af65f6ced1e9d23,1.049710400126734,0.0004878048780487,light
11669,1af861d61660e2047e41b694c9f54210,4,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae22.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstriaedistensaestriaedistensae22jpg.jpg,101,4,2,1af861d61660e2047e41b694c9f54210,0.9610471985102512,0.0004732607666824,dark
730,924682556bc300d6ed14ed7ae86462d4,2,1,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti73.jpg,httpwwwdermaamincomsiteimagesclinicalpicIincontinentiapigmentiincontinentiapigmenti73jpg.jpg,40,3,2,924682556bc300d6ed14ed7ae86462d4,1.0341127806575112,0.0002945508100147,light
8525,f80306379e420cd0581d9d1ed493d283,3,1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses63.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses63jpg.jpg,96,1,0,f80306379e420cd0581d9d1ed493d283,0.9394638231852428,0.0021052631578947,light
12290,b5a9aa5155e59feee65f731641bcbe6d,6,6,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5587,httpwwwatlasdermatologicocombrimgimageId5587.jpg,79,4,2,b5a9aa5155e59feee65f731641bcbe6d,0.8748650776068891,0.0018867924528301,dark
14738,359cb952850a9b4d1912eb7891d8d837,2,3,3,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2408,httpwwwatlasdermatologicocombrimgimageId2408.jpg,36,3,2,359cb952850a9b4d1912eb7891d8d837,1.0341127806575112,0.0002945508100147,light
7168,fbd6ac0b8de247a8f9dd7572104d12b5,1,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma61.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhinophymarhinophyma61jpg.jpg,89,4,2,fbd6ac0b8de247a8f9dd7572104d12b5,1.049710400126734,0.0004878048780487,light
3794,d9c7116d709a037c75543fbd578fc46a,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx4jpg.jpg,21,4,2,d9c7116d709a037c75543fbd578fc46a,1.0162008279234411,0.0004206983592763,light
10583,5e9033572bac340eb0c045c18135fba6,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail109.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail109jpg.jpg,86,4,2,5e9033572bac340eb0c045c18135fba6,1.0341127806575112,0.0002945508100147,light
7752,ec0042c1c56201b1d46b82be8f104d2d,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/airborne_contact_dermatitis/airborne_contact_dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicaairbornecontactdermatitisairbornecontactdermatitis1jpg.jpg,6,4,2,ec0042c1c56201b1d46b82be8f104d2d,1.0341127806575112,0.0002945508100147,light
10764,e1c5fa4573e214ff557107c2df3a4f48,2,1,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome47.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome47jpg.jpg,23,3,2,e1c5fa4573e214ff557107c2df3a4f48,1.0341127806575112,0.0002945508100147,light
5790,d43eb00c53afd7b8acf4a2d3f5c4954a,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus25.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus25jpg.jpg,51,4,2,d43eb00c53afd7b8acf4a2d3f5c4954a,1.0341127806575112,0.0002945508100147,light
2535,3a79a66c65a25f55cf985b3a48a71e1d,5,4,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome79.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome79jpg.jpg,66,3,2,3a79a66c65a25f55cf985b3a48a71e1d,0.9123066013448348,0.0008149959250203,dark
4929,bc462fd1c657856ea9a9a16bad661638,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans54.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans54jpg.jpg,64,4,2,bc462fd1c657856ea9a9a16bad661638,1.0162008279234411,0.0004206983592763,light
15444,c59fa65dd63f7ea2b3d76cec39a3d2af,5,5,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6295,httpwwwatlasdermatologicocombrimgimageId6295.jpg,86,4,2,c59fa65dd63f7ea2b3d76cec39a3d2af,0.9123066013448348,0.0008149959250203,dark
1022,ba54c4b58038f4b892fbf09bde4912c9,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis86.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis86jpg.jpg,6,4,2,ba54c4b58038f4b892fbf09bde4912c9,1.0341127806575112,0.0002945508100147,light
1011,4a42c72a20a24c80ee1d43aca4a1e498,3,3,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma87.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma87jpg.jpg,8,7,1,4a42c72a20a24c80ee1d43aca4a1e498,0.9786081491512943,0.0021929824561403,light
4389,b07ab0cb0c13581e0248a0efd2c58bdb,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis3jpg.jpg,75,4,2,b07ab0cb0c13581e0248a0efd2c58bdb,1.0341127806575112,0.0002945508100147,light
14345,d7a3f8815bbe6291f72016de0d4a74d9,2,-1,0,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4554,httpwwwatlasdermatologicocombrimgimageId4554.jpg,59,0,0,d7a3f8815bbe6291f72016de0d4a74d9,0.9666073842531664,0.0014903129657228,light
11723,0e24870e19adb3eeada4271f404b363f,6,4,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum31.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum31jpg.jpg,113,3,2,0e24870e19adb3eeada4271f404b363f,0.8748650776068891,0.0018867924528301,dark
5604,e6d4eff50c0c91271ec920ded74762a9,6,6,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/junctional-epidermolysis-bullosa/junctional-epidermolysis-bullosa2.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjunctionalepidermolysisbullosajunctionalepidermolysisbullosa2jpg.jpg,25,3,2,e6d4eff50c0c91271ec920ded74762a9,0.8748650776068891,0.0018867924528301,dark
5119,cff1367111b4d485221522cf8d58f50f,5,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex18.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex18jpg.jpg,49,4,2,cff1367111b4d485221522cf8d58f50f,0.9123066013448348,0.0008149959250203,dark
1952,618488070f43e0fd8e4133076cd15ab5,1,1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn75.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn75jpg.jpg,70,1,0,618488070f43e0fd8e4133076cd15ab5,0.8953757654731924,0.0022522522522522,light
1499,872d559389f4fe809c69cdefb62777ba,3,2,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma4.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphangiomalymphangioma4jpg.jpg,54,0,0,872d559389f4fe809c69cdefb62777ba,0.9394638231852428,0.0021052631578947,light
8912,42a4ea1eb2ba38f1e1f88e6de7f862f5,3,1,6,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma102.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma102jpg.jpg,42,6,1,42a4ea1eb2ba38f1e1f88e6de7f862f5,0.9786081491512943,0.0021929824561403,light
12595,f613416b7a620c2e1167d1283e059371,2,1,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1892,httpwwwatlasdermatologicocombrimgimageId1892.jpg,26,4,2,f613416b7a620c2e1167d1283e059371,1.0341127806575112,0.0002945508100147,light
13093,d96a857ee0300968debe100bdf7d6e24,3,2,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=585,httpwwwatlasdermatologicocombrimgimageId585.jpg,8,7,1,d96a857ee0300968debe100bdf7d6e24,0.9786081491512943,0.0021929824561403,light
9255,d8df582eb1c20883a52a18e3fa043be5,1,1,4,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/L/lyme-disease/lyme-disease17.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymediseaselymedisease17jpg.jpg,53,4,2,d8df582eb1c20883a52a18e3fa043be5,1.049710400126734,0.0004878048780487,light
12547,875d767d2fa63aa3f740d7d19f21e32a,5,4,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=753,httpwwwatlasdermatologicocombrimgimageId753.jpg,8,7,1,875d767d2fa63aa3f740d7d19f21e32a,1.4068020413261482,0.0068027210884353,dark
352,567702589f8b077546df1e08c6ba66a9,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/photoallergiccontact-dermatitis/photoallergiccontact-dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphotoallergiccontactdermatitisphotoallergiccontactdermatitis1jpg.jpg,75,4,2,567702589f8b077546df1e08c6ba66a9,1.0341127806575112,0.0002945508100147,light
7099,8cefc20bd1c5d5282789e21bd2ae2fde,2,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tungiasis/tungiasis61.jpg,httpwwwdermaamincomsiteimagesclinicalpicttungiasistungiasis61jpg.jpg,108,4,2,8cefc20bd1c5d5282789e21bd2ae2fde,1.0341127806575112,0.0002945508100147,light
4352,76270abe2968101da57beace7ad4ecc1,6,5,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum33.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum33jpg.jpg,113,3,2,76270abe2968101da57beace7ad4ecc1,0.8748650776068891,0.0018867924528301,dark
10235,19c0d089061db51b26700bac3f60bc0d,3,4,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome69.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome69jpg.jpg,66,3,2,19c0d089061db51b26700bac3f60bc0d,1.0162008279234411,0.0004206983592763,light
803,2d9050d34c8f6b4c6cd7b26d1dbbef7f,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic15.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaatopiceczemaatopic15jpg.jpg,22,4,2,2d9050d34c8f6b4c6cd7b26d1dbbef7f,1.0341127806575112,0.0002945508100147,light
7852,bd27866258b495353f55cb679b052479,4,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris59.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris59jpg.jpg,2,4,2,bd27866258b495353f55cb679b052479,0.9610471985102512,0.0004732607666824,dark
11732,e9e812fe9ff694c7dbc9091afea6cfcb,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris162.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris162jpg.jpg,2,4,2,e9e812fe9ff694c7dbc9091afea6cfcb,1.049710400126734,0.0004878048780487,light
